n,value,time_taken
57997,1.25e12120,0.16665005683898926
57998,2.03e12120,0.1546916961669922
57999,3.28e12120,0.1529843807220459
58000,5.3e12120,0.15302228927612305
58001,8.58e12120,0.15604233741760254
58002,1.39e12121,0.15424776077270508
58003,2.25e12121,0.1561274528503418
58004,3.64e12121,0.15744352340698242
58005,5.88e12121,0.20225238800048828
58006,9.52e12121,0.3098013401031494
58007,1.54e12122,0.17550086975097656
58008,2.49e12122,0.16667485237121582
58009,4.03e12122,0.15764212608337402
58010,6.52e12122,0.1565415859222412
58011,1.06e12123,0.15972161293029785
58012,1.71e12123,0.15696191787719727
58013,2.76e12123,0.1636803150177002
58014,4.47e12123,0.16519427299499512
58015,7.24e12123,0.16153573989868164
58016,1.17e12124,0.16008210182189941
58017,1.89e12124,0.15994763374328613
58018,3.07e12124,0.16202282905578613
58019,4.96e12124,0.16635704040527344
58020,8.02e12124,0.1557774543762207
58021,1.3e12125,0.15541458129882812
58022,2.1e12125,0.15749120712280273
58023,3.4e12125,0.18466496467590332
58024,5.5e12125,0.1589031219482422
58025,8.9e12125,0.16146087646484375
58026,1.44e12126,0.15591764450073242
58027,2.33e12126,0.1563887596130371
58028,3.77e12126,0.15430021286010742
58029,6.1e12126,0.1616208553314209
58030,9.87e12126,0.1610090732574463
58031,1.6e12127,0.15632319450378418
58032,2.58e12127,0.15839934349060059
58033,4.18e12127,0.15497350692749023
58034,6.76e12127,0.1548001766204834
58035,1.09e12128,0.1580948829650879
58036,1.77e12128,0.15412116050720215
58037,2.87e12128,0.16126441955566406
58038,4.64e12128,0.15491795539855957
58039,7.5e12128,0.1512460708618164
58040,1.21e12129,0.15762972831726074
58041,1.96e12129,0.1536543369293213
58042,3.18e12129,0.15952467918395996
58043,5.14e12129,0.15794038772583008
58044,8.32e12129,0.165252685546875
58045,1.35e12130,0.15421295166015625
58046,2.18e12130,0.1506662368774414
58047,3.52e12130,0.15118885040283203
58048,5.7e12130,0.1622450351715088
58049,9.23e12130,0.15358471870422363
58050,1.49e12131,0.15773487091064453
58051,2.42e12131,0.15356945991516113
58052,3.91e12131,0.15230607986450195
58053,6.32e12131,0.1559598445892334
58054,1.02e12132,0.1550440788269043
58055,1.66e12132,0.15354561805725098
58056,2.68e12132,0.16126370429992676
58057,4.33e12132,0.20497417449951172
58058,7.01e12132,0.35403013229370117
58059,1.13e12133,0.1725785732269287
58060,1.84e12133,0.15666484832763672
58061,2.97e12133,0.29735803604125977
58062,4.81e12133,0.15921616554260254
58063,7.78e12133,0.15590190887451172
58064,1.26e12134,0.1554262638092041
58065,2.04e12134,0.15974712371826172
58066,3.29e12134,0.15351057052612305
58067,5.33e12134,0.16004180908203125
58068,8.63e12134,0.16266179084777832
58069,1.4e12135,0.15662741661071777
58070,2.26e12135,0.15583515167236328
58071,3.65e12135,0.15698647499084473
58072,5.91e12135,0.156264066696167
58073,9.57e12135,0.1602311134338379
58074,1.55e12136,0.16181349754333496
58075,2.5e12136,0.15549421310424805
58076,4.05e12136,0.15873146057128906
58077,6.56e12136,0.15883374214172363
58078,1.06e12137,0.16219377517700195
58079,1.72e12137,0.15937519073486328
58080,2.78e12137,0.15929579734802246
58081,4.49e12137,0.1625363826751709
58082,7.27e12137,0.15429425239562988
58083,1.18e12138,0.16136527061462402
58084,1.9e12138,0.15433669090270996
58085,3.08e12138,0.15891623497009277
58086,4.98e12138,0.16165733337402344
58087,8.06e12138,0.1613924503326416
58088,1.3e12139,0.1578977108001709
58089,2.11e12139,0.16092967987060547
58090,3.42e12139,0.16269421577453613
58091,5.53e12139,0.16111183166503906
58092,8.94e12139,0.15713143348693848
58093,1.45e12140,0.16086077690124512
58094,2.34e12140,0.15599274635314941
58095,3.79e12140,0.16272974014282227
58096,6.13e12140,0.15772533416748047
58097,9.92e12140,0.15817642211914062
58098,1.6e12141,0.16025567054748535
58099,2.6e12141,0.15474343299865723
58100,4.2e12141,0.15578031539916992
58101,6.8e12141,0.15542054176330566
58102,1.1e12142,0.15110015869140625
58103,1.78e12142,0.15243315696716309
58104,2.88e12142,0.15835332870483398
58105,4.66e12142,0.1537487506866455
58106,7.54e12142,0.1558973789215088
58107,1.22e12143,0.15284466743469238
58108,1.97e12143,0.15233135223388672
58109,3.19e12143,0.21173620223999023
58110,5.17e12143,0.30838871002197266
58111,8.36e12143,0.16124916076660156
58112,1.35e12144,0.14911127090454102
58113,2.19e12144,0.1562185287475586
58114,3.54e12144,0.15419673919677734
58115,5.73e12144,0.16874933242797852
58116,9.27e12144,0.15773701667785645
58117,1.5e12145,0.15772581100463867
58118,2.43e12145,0.1571049690246582
58119,3.93e12145,0.15762019157409668
58120,6.36e12145,0.159621000289917
58121,1.03e12146,0.15974783897399902
58122,1.66e12146,0.16752409934997559
58123,2.69e12146,0.1591498851776123
58124,4.36e12146,0.1594982147216797
58125,7.05e12146,0.2993810176849365
58126,1.14e12147,0.16344499588012695
58127,1.85e12147,0.15490984916687012
58128,2.99e12147,0.16321754455566406
58129,4.83e12147,0.15272188186645508
58130,7.82e12147,0.15800189971923828
58131,1.26e12148,0.14954328536987305
58132,2.05e12148,0.1597762107849121
58133,3.31e12148,0.1582779884338379
58134,5.36e12148,0.16114091873168945
58135,8.67e12148,0.16173338890075684
58136,1.4e12149,0.15702247619628906
58137,2.27e12149,0.15665745735168457
58138,3.67e12149,0.16550159454345703
58139,5.94e12149,0.15967059135437012
58140,9.61e12149,0.1582033634185791
58141,1.56e12150,0.17331290245056152
58142,2.52e12150,0.15615391731262207
58143,4.07e12150,0.1614990234375
58144,6.59e12150,0.1554100513458252
58145,1.07e12151,0.15510272979736328
58146,1.73e12151,0.16109085083007812
58147,2.79e12151,0.15996217727661133
58148,4.52e12151,0.15209627151489258
58149,7.31e12151,0.16120672225952148
58150,1.18e12152,0.15514326095581055
58151,1.91e12152,0.1648273468017578
58152,3.1e12152,0.1559314727783203
58153,5.01e12152,0.16225004196166992
58154,8.11e12152,0.1569061279296875
58155,1.31e12153,0.15781784057617188
58156,2.12e12153,0.16112089157104492
58157,3.43e12153,0.22678112983703613
58158,5.56e12153,0.16618776321411133
58159,8.99e12153,0.16694307327270508
58160,1.45e12154,0.1594984531402588
58161,2.35e12154,0.21286606788635254
58162,3.81e12154,0.29825878143310547
58163,6.16e12154,0.3451259136199951
58164,9.97e12154,0.15900397300720215
58165,1.61e12155,0.15865349769592285
58166,2.61e12155,0.15707087516784668
58167,4.22e12155,0.1620943546295166
58168,6.83e12155,0.16130828857421875
58169,1.11e12156,0.15348005294799805
58170,1.79e12156,0.1615896224975586
58171,2.89e12156,0.15917611122131348
58172,4.68e12156,0.16191864013671875
58173,7.58e12156,0.16045546531677246
58174,1.23e12157,0.15433478355407715
58175,1.98e12157,0.1596832275390625
58176,3.21e12157,0.1558060646057129
58177,5.19e12157,0.15804004669189453
58178,8.4e12157,0.15860867500305176
58179,1.36e12158,0.16594862937927246
58180,2.2e12158,0.16074585914611816
58181,3.56e12158,0.15943360328674316
58182,5.76e12158,0.17081689834594727
58183,9.32e12158,0.15955400466918945
58184,1.51e12159,0.15423274040222168
58185,2.44e12159,0.1650691032409668
58186,3.95e12159,0.16112613677978516
58187,6.39e12159,0.16389179229736328
58188,1.03e12160,0.16510963439941406
58189,1.67e12160,0.16133952140808105
58190,2.71e12160,0.15459823608398438
58191,4.38e12160,0.16493821144104004
58192,7.08e12160,0.153944730758667
58193,1.15e12161,0.16211271286010742
58194,1.85e12161,0.15749669075012207
58195,3e12161,0.15597128868103027
58196,4.86e12161,0.15570545196533203
58197,7.86e12161,0.15558958053588867
58198,1.27e12162,0.15668892860412598
58199,2.06e12162,0.15417027473449707
58200,3.33e12162,0.15611863136291504
58201,5.38e12162,0.15533685684204102
58202,8.71e12162,0.15264630317687988
58203,1.41e12163,0.15803861618041992
58204,2.28e12163,0.15964078903198242
58205,3.69e12163,0.15653014183044434
58206,5.97e12163,0.15817523002624512
58207,9.66e12163,0.15716338157653809
58208,1.56e12164,0.15791773796081543
58209,2.53e12164,0.1604776382446289
58210,4.09e12164,0.15235137939453125
58211,6.62e12164,0.15295028686523438
58212,1.07e12165,0.16298151016235352
58213,1.73e12165,0.20662331581115723
58214,2.81e12165,0.31841111183166504
58215,4.54e12165,0.2966303825378418
58216,7.35e12165,0.14999103546142578
58217,1.19e12166,0.16457247734069824
58218,1.92e12166,0.14070606231689453
58219,3.11e12166,0.16277837753295898
58220,5.03e12166,0.15791606903076172
58221,8.15e12166,0.15184593200683594
58222,1.32e12167,0.15935301780700684
58223,2.13e12167,0.1509411334991455
58224,3.45e12167,0.15231776237487793
58225,5.58e12167,0.15293121337890625
58226,9.03e12167,0.1481940746307373
58227,1.46e12168,0.15261507034301758
58228,2.37e12168,0.15050387382507324
58229,3.83e12168,0.16136693954467773
58230,6.19e12168,0.15917325019836426
58231,1e12169,0.16389942169189453
58232,1.62e12169,0.1573622226715088
58233,2.62e12169,0.1535351276397705
58234,4.24e12169,0.14116883277893066
58235,6.87e12169,0.16465973854064941
58236,1.11e12170,0.16346096992492676
58237,1.8e12170,0.148604154586792
58238,2.91e12170,0.16419625282287598
58239,4.71e12170,0.15892338752746582
58240,7.62e12170,0.1520671844482422
58241,1.23e12171,0.12648820877075195
58242,1.99e12171,0.15374040603637695
58243,3.23e12171,0.15629291534423828
58244,5.22e12171,0.1608574390411377
58245,8.45e12171,0.15748119354248047
58246,1.37e12172,0.15401506423950195
58247,2.21e12172,0.14679455757141113
58248,3.58e12172,0.16941571235656738
58249,5.79e12172,0.15506815910339355
58250,9.37e12172,0.16440415382385254
58251,1.52e12173,0.16775846481323242
58252,2.45e12173,0.16063976287841797
58253,3.97e12173,0.1639387607574463
58254,6.42e12173,0.2104353904724121
58255,1.04e12174,0.16968655586242676
58256,1.68e12174,0.16306281089782715
58257,2.72e12174,0.16640090942382812
58258,4.4e12174,0.1644599437713623
58259,7.12e12174,0.15964341163635254
58260,1.15e12175,0.15936589241027832
58261,1.86e12175,0.1475667953491211
58262,3.02e12175,0.16837811470031738
58263,4.88e12175,0.1258714199066162
58264,7.9e12175,0.1429154872894287
58265,1.28e12176,0.21676301956176758
58266,2.07e12176,0.29877781867980957
58267,3.34e12176,0.16533875465393066
58268,5.41e12176,0.15831565856933594
58269,8.76e12176,0.29776978492736816
58270,1.42e12177,0.15863347053527832
58271,2.29e12177,0.16451382637023926
58272,3.71e12177,0.16948604583740234
58273,6e12177,0.16339540481567383
58274,9.71e12177,0.16210103034973145
58275,1.57e12178,0.15859055519104004
58276,2.54e12178,0.15767431259155273
58277,4.11e12178,0.1661853790283203
58278,6.66e12178,0.16364049911499023
58279,1.08e12179,0.14209723472595215
58280,1.74e12179,0.1374213695526123
58281,2.82e12179,0.14744782447814941
58282,4.56e12179,0.15507864952087402
58283,7.38e12179,0.15470099449157715
58284,1.19e12180,0.15068435668945312
58285,1.93e12180,0.13331151008605957
58286,3.13e12180,0.16050386428833008
58287,5.06e12180,0.15114521980285645
58288,8.19e12180,0.15385818481445312
58289,1.32e12181,0.15956926345825195
58290,2.14e12181,0.1534099578857422
58291,3.47e12181,0.15408897399902344
58292,5.61e12181,0.15543580055236816
58293,9.08e12181,0.15570855140686035
58294,1.47e12182,0.1499326229095459
58295,2.38e12182,0.1513376235961914
58296,3.85e12182,0.15023016929626465
58297,6.22e12182,0.1525440216064453
58298,1.01e12183,0.1542668342590332
58299,1.63e12183,0.15320706367492676
58300,2.64e12183,0.1594839096069336
58301,4.27e12183,0.16005802154541016
58302,6.9e12183,0.1592264175415039
58303,1.12e12184,0.15648579597473145
58304,1.81e12184,0.16112542152404785
58305,2.92e12184,0.15436172485351562
58306,4.73e12184,0.15450406074523926
58307,7.65e12184,0.15978384017944336
58308,1.24e12185,0.1590278148651123
58309,2e12185,0.1606607437133789
58310,3.24e12185,0.15828180313110352
58311,5.25e12185,0.16185522079467773
58312,8.49e12185,0.158583402633667
58313,1.37e12186,0.157958984375
58314,2.22e12186,0.1611170768737793
58315,3.6e12186,0.1624307632446289
58316,5.82e12186,0.20090293884277344
58317,9.41e12186,0.30727243423461914
58318,1.52e12187,0.1573934555053711
58319,2.46e12187,0.15147161483764648
58320,3.99e12187,0.15981149673461914
58321,6.45e12187,0.15592479705810547
58322,1.04e12188,0.15771484375
58323,1.69e12188,0.16073274612426758
58324,2.73e12188,0.15806865692138672
58325,4.42e12188,0.1607348918914795
58326,7.16e12188,0.16190791130065918
58327,1.16e12189,0.1616222858428955
58328,1.87e12189,0.15605521202087402
58329,3.03e12189,0.15985941886901855
58330,4.9e12189,0.1624131202697754
58331,7.94e12189,0.1613292694091797
58332,1.28e12190,0.16169524192810059
58333,2.08e12190,0.1652846336364746
58334,3.36e12190,0.15683817863464355
58335,5.44e12190,0.2994210720062256
58336,8.8e12190,0.1559138298034668
58337,1.42e12191,0.16161561012268066
58338,2.3e12191,0.1542985439300537
58339,3.73e12191,0.15832853317260742
58340,6.03e12191,0.16254687309265137
58341,9.76e12191,0.16181182861328125
58342,1.58e12192,0.16306233406066895
58343,2.56e12192,0.16000843048095703
58344,4.13e12192,0.1523604393005371
58345,6.69e12192,0.16674017906188965
58346,1.08e12193,0.15758895874023438
58347,1.75e12193,0.16538238525390625
58348,2.83e12193,0.15796804428100586
58349,4.59e12193,0.15683674812316895
58350,7.42e12193,0.1591777801513672
58351,1.2e12194,0.16087937355041504
58352,1.94e12194,0.15345430374145508
58353,3.14e12194,0.16843080520629883
58354,5.08e12194,0.2125413417816162
58355,8.23e12194,0.15639972686767578
58356,1.33e12195,0.1619880199432373
58357,2.15e12195,0.1649322509765625
58358,3.49e12195,0.15555787086486816
58359,5.64e12195,0.16409707069396973
58360,9.12e12195,0.16231894493103027
58361,1.48e12196,0.1538846492767334
58362,2.39e12196,0.16731524467468262
58363,3.87e12196,0.15731358528137207
58364,6.25e12196,0.15929746627807617
58365,1.01e12197,0.15742850303649902
58366,1.64e12197,0.15938973426818848
58367,2.65e12197,0.1627976894378662
58368,4.29e12197,0.22184276580810547
58369,6.94e12197,0.30106472969055176
58370,1.12e12198,0.15726017951965332
58371,1.82e12198,0.15913796424865723
58372,2.94e12198,0.161057710647583
58373,4.75e12198,0.1597881317138672
58374,7.69e12198,0.16081500053405762
58375,1.24e12199,0.1593930721282959
58376,2.01e12199,0.15918231010437012
58377,3.26e12199,0.16073155403137207
58378,5.27e12199,0.1572718620300293
58379,8.53e12199,0.17091751098632812
58380,1.38e12200,0.15779948234558105
58381,2.23e12200,0.1659407615661621
58382,3.61e12200,0.15666937828063965
58383,5.85e12200,0.15438508987426758
58384,9.46e12200,0.15778660774230957
58385,1.53e12201,0.15929865837097168
58386,2.48e12201,0.1569986343383789
58387,4.01e12201,0.16330409049987793
58388,6.48e12201,0.1617598533630371
58389,1.05e12202,0.16342735290527344
58390,1.7e12202,0.1578514575958252
58391,2.75e12202,0.1588151454925537
58392,4.44e12202,0.17094135284423828
58393,7.19e12202,0.1701054573059082
58394,1.16e12203,0.1572270393371582
58395,1.88e12203,0.15537643432617188
58396,3.05e12203,0.15661406517028809
58397,4.93e12203,0.16853594779968262
58398,7.98e12203,0.16514849662780762
58399,1.29e12204,0.16307735443115234
58400,2.09e12204,0.16323351860046387
58401,3.38e12204,0.16704249382019043
58402,5.47e12204,0.15693378448486328
58403,8.84e12204,0.15799427032470703
58404,1.43e12205,0.158768892288208
58405,2.32e12205,0.15862727165222168
58406,3.75e12205,0.1588454246520996
58407,6.06e12205,0.15718483924865723
58408,9.81e12205,0.16136717796325684
58409,1.59e12206,0.14367365837097168
58410,2.57e12206,0.15866303443908691
58411,4.16e12206,0.1648573875427246
58412,6.72e12206,0.15245628356933594
58413,1.09e12207,0.15701603889465332
58414,1.76e12207,0.1590723991394043
58415,2.85e12207,0.15236830711364746
58416,4.61e12207,0.16576051712036133
58417,7.46e12207,0.15013957023620605
58418,1.21e12208,0.15972065925598145
58419,1.95e12208,0.20318007469177246
58420,3.16e12208,0.2924611568450928
58421,5.11e12208,0.2944161891937256
58422,8.27e12208,0.15349531173706055
58423,1.34e12209,0.1671435832977295
58424,2.16e12209,0.15491962432861328
58425,3.5e12209,0.15826916694641113
58426,5.67e12209,0.1574692726135254
58427,9.17e12209,0.1540672779083252
58428,1.48e12210,0.16024160385131836
58429,2.4e12210,0.15841293334960938
58430,3.88e12210,0.15448617935180664
58431,6.29e12210,0.1554877758026123
58432,1.02e12211,0.15539288520812988
58433,1.65e12211,0.1593017578125
58434,2.66e12211,0.15619754791259766
58435,4.31e12211,0.15510106086730957
58436,6.97e12211,0.15763378143310547
58437,1.13e12212,0.15156888961791992
58438,1.82e12212,0.14950942993164062
58439,2.95e12212,0.15975403785705566
58440,4.78e12212,0.15211772918701172
58441,7.73e12212,0.15134716033935547
58442,1.25e12213,0.1549370288848877
58443,2.02e12213,0.1499953269958496
58444,3.27e12213,0.15178751945495605
58445,5.3e12213,0.15618300437927246
58446,8.57e12213,0.1497955322265625
58447,1.39e12214,0.14133071899414062
58448,2.24e12214,0.1410353183746338
58449,3.63e12214,0.15589642524719238
58450,5.88e12214,0.16017556190490723
58451,9.51e12214,0.24399852752685547
58452,1.54e12215,0.17337703704833984
58453,2.49e12215,0.1580524444580078
58454,4.03e12215,0.15288257598876953
58455,6.52e12215,0.15079045295715332
58456,1.05e12216,0.1551971435546875
58457,1.71e12216,0.1531083583831787
58458,2.76e12216,0.1600513458251953
58459,4.47e12216,0.1534428596496582
58460,7.23e12216,0.15489482879638672
58461,1.17e12217,0.1532435417175293
58462,1.89e12217,0.1582472324371338
58463,3.06e12217,0.15709686279296875
58464,4.95e12217,0.15907573699951172
58465,8.02e12217,0.15621447563171387
58466,1.3e12218,0.15065598487854004
58467,2.1e12218,0.16033554077148438
58468,3.4e12218,0.15479493141174316
58469,5.49e12218,0.15425920486450195
58470,8.89e12218,0.20743560791015625
58471,1.44e12219,0.29697751998901367
58472,2.33e12219,0.15700531005859375
58473,3.77e12219,0.15533804893493652
58474,6.09e12219,0.1664431095123291
58475,9.86e12219,0.15615487098693848
58476,1.6e12220,0.1569664478302002
58477,2.58e12220,0.15485048294067383
58478,4.18e12220,0.15473556518554688
58479,6.76e12220,0.1582496166229248
58480,1.09e12221,0.1555192470550537
58481,1.77e12221,0.15778374671936035
58482,2.86e12221,0.16019868850708008
58483,4.63e12221,0.15598750114440918
58484,7.49e12221,0.1580963134765625
58485,1.21e12222,0.15787124633789062
58486,1.96e12222,0.15749120712280273
58487,3.17e12222,0.15650248527526855
58488,5.14e12222,0.15925168991088867
58489,8.31e12222,0.1608583927154541
